id;literal;cie9;cie10;snomed
26146;ULCERA DE TOBILLO DEBIDA A ATEROSCLEROSIS DE ARTERIA NATIVA DE MIEMBRO;440.23;I70.25;284891000119106
26146;ULCERA DE TOBILLO DEBIDA A ATEROSCLEROSIS DE ARTERIA NATIVA DE MIEMBRO;440.23;I70.25;284891000119106
26146;ULCERA DE TOBILLO DEBIDA A ATEROSCLEROSIS DE ARTERIA NATIVA DE MIEMBRO;440.23;I70.25;284891000119106
26146;ULCERA DE TOBILLO DEBIDA A ATEROSCLEROSIS DE ARTERIA NATIVA DE MIEMBRO;440.23;I70.25;284891000119106
26146;ULCERA DE TOBILLO DEBIDA A ATEROSCLEROSIS DE ARTERIA NATIVA DE MIEMBRO;440.23;I70.25;284891000119106
26157;EMBOLIA DE ARTERIA CEREBRAL ANTERIOR;433.90;I65.9;40276003
26157;EMBOLIA DE ARTERIA CEREBRAL ANTERIOR;433.90;I65.9;40276003
26157;EMBOLIA DE ARTERIA CEREBRAL ANTERIOR;433.90;I65.9;40276003
26157;EMBOLIA DE ARTERIA CEREBRAL ANTERIOR;433.90;I65.9;40276003
26157;EMBOLIA DE ARTERIA CEREBRAL ANTERIOR;433.90;I65.9;40276003
26167;ARTERIOESPASMO;443.9;I73.9;3750006
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26520;ASCITIS DE CAUSA CARDIACA;428.0;I50.9;236003008
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26522;EDEMA CARDIACO;428.0;I50.9;89555002
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26909;ATAQUE AL CORAZON;410.90;I21.3;22298006
26912;HISTORIA PERSONAL DE ANEURISMA AORTICO TORACOABDOMINAL;V12.59;Z86.79;59721000119100
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27002;ESTENOSIS CAROTÍDEA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27029;CALCIFICACION DE ANILLO DE VALVULA AORTICA;424.1;I35.0;473373004
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27031;ATEROSCLEROSIS DE ARTERIA CAROTIDA DERECHA;433.10;I65.29;284881000119108
27032;ATEROMA DE LAS ARTERIAS CEREBRALES;437.0;I67.2;111299004
27033;DISFUNCION DEL MUSCULO PAPILAR MITRAL;424.0;I34.8;266252006
27033;DISFUNCION DEL MUSCULO PAPILAR MITRAL;424.0;I34.8;266252006
27033;DISFUNCION DEL MUSCULO PAPILAR MITRAL;424.0;I34.8;266252006
27033;DISFUNCION DEL MUSCULO PAPILAR MITRAL;424.0;I34.8;266252006
27033;DISFUNCION DEL MUSCULO PAPILAR MITRAL;424.0;I34.8;266252006
27033;DISFUNCION DEL MUSCULO PAPILAR MITRAL;424.0;I34.8;266252006
27033;DISFUNCION DEL MUSCULO PAPILAR MITRAL;424.0;I34.8;266252006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27037;ESTRECHAMIENTO DE ARTERIA VERTEBRAL;433.20;I65.09;90520006
27082;HISTORIA PERSONAL DE REPARACION DE RAIZ AORTICA;V15.1;Z92.4;119471000119107
27082;HISTORIA PERSONAL DE REPARACION DE RAIZ AORTICA;V15.1;Z92.4;119471000119107
27082;HISTORIA PERSONAL DE REPARACION DE RAIZ AORTICA;V15.1;Z92.4;119471000119107
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27150;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, BILATERAL;433.10;I65.29;64586002:272741003=51440002
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27151;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27152;ESTRECHAMIENTO DE LA ARTERIA CARÓTIDA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27168;HIPERTENSION PULMONAR PRECAPILAR;416.8;I27.89;697896007
27168;HIPERTENSION PULMONAR PRECAPILAR;416.8;I27.89;697896007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27483;ESTENOSIS CAROTÍDEA, LADO DERECHO;433.10;I65.29;64586002:272741003=24028007
27489;ESTENOSIS CAROTÍDEA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27489;ESTENOSIS CAROTÍDEA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27489;ESTENOSIS CAROTÍDEA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27489;ESTENOSIS CAROTÍDEA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27489;ESTENOSIS CAROTÍDEA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27489;ESTENOSIS CAROTÍDEA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
27489;ESTENOSIS CAROTÍDEA, LADO IZQUIERDO;433.10;I65.29;64586002:272741003=7771000
